,id,genero,carro,bens_propriedade,filhos,renda_anual,tipo_renda,escolaridade,estado_civil,estilo_vida,contar_aniverisario,desempregado,celular,telefone_comercial,telefone,email_id,tipo_ocupação,tamanho_familia,status
1159,5028802,F,N,N,2,112500.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-15766.0,-1086,1,0,0,0,Funcionario,4,0
1160,5024838,F,N,Y,0,202500.0,Associado Comercial,Ensino superior,Solteiro,Casa/Apartamento,-14143.0,-2072,1,0,0,0,Prefiro não informar,1,0
1161,5088279,F,N,N,0,67500.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-20075.0,-7013,1,1,1,0,Vendas,2,0
1162,5079141,F,N,Y,2,67500.0,CLT/PJ,Ensino medio,Divorciado,Casa/Apartamento,-13868.0,-3008,1,1,0,0,Vendas,3,0
1163,5058286,F,N,Y,0,306000.0,Associado Comercial,Ensino superior,Casado,Casa/Apartamento,-14897.0,-3435,1,1,1,1,Prefiro não informar,2,0
1164,5010218,F,Y,Y,1,90000.0,Servidor do Estado,Ensino medio,Casado,Casa/Apartamento,-17532.0,-8044,1,0,0,0,Medicina,3,0
1165,5112870,M,Y,Y,1,360000.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-20998.0,-2932,1,0,1,0,Funcionario,3,0
1166,5061253,F,N,Y,0,112500.0,CLT/PJ,Superior incompleto,Uniao Estavel,Casa/Apartamento,-9301.0,-1751,1,0,0,0,Prefiro não informar,2,0
1167,5046191,M,Y,Y,2,270000.0,Associado Comercial,Ensino superior,Casado,Casa/Apartamento,-17280.0,-565,1,1,0,0,Gerente,4,0
1168,5094884,M,N,Y,0,450000.0,Associado Comercial,Ensino medio,Solteiro,Com os pais,-10363.0,-1282,1,0,0,0,Gerente,1,0
1169,5146296,F,N,N,0,67500.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-18029.0,-3902,1,1,0,0,Segurança,2,0
1170,5033966,F,N,Y,0,180000.0,Associado Comercial,Ensino medio,Casado,Casa/Apartamento,-15103.0,-3154,1,0,0,0,Vendas,2,0
1171,5065571,M,Y,Y,0,270000.0,Associado Comercial,Ensino medio,Casado,Casa/Apartamento,-18218.0,-1539,1,0,0,0,Motorista,2,0
1172,5023475,F,Y,Y,0,315000.0,Pensionista,Ensino medio,Solteiro,Casa/Apartamento,-21012.0,365243,1,0,0,0,Prefiro não informar,1,0
1173,5035866,F,N,Y,0,247500.0,Associado Comercial,Ensino medio,Casado,Casa/Apartamento,-17656.0,-1225,1,0,0,0,Cozinha,2,0
1174,5088501,M,Y,Y,0,72000.0,CLT/PJ,Ensino superior,Casado,Casa/Apartamento,-21897.0,-619,1,0,0,0,Segurança,2,0
1175,5028990,F,N,N,2,81000.0,CLT/PJ,Ensino fundamental,Solteiro,Casa/Apartamento,-15373.0,-2333,1,0,0,0,Vendas,3,0
1176,5126503,F,N,N,0,171000.0,Pensionista,Ensino medio,Casado,Casa/Apartamento,-20977.0,365243,1,0,1,0,Prefiro não informar,2,0
1177,5023209,F,N,N,1,135000.0,Associado Comercial,Ensino medio,Casado,Casa/Apartamento,-14438.0,-235,1,0,0,0,Vendas,3,0
1178,5142860,F,N,N,0,135000.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-14080.0,-1869,1,0,1,0,Prefiro não informar,2,0
1179,5087852,F,Y,N,0,202500.0,Servidor do Estado,Ensino medio,Casado,Casa/Apartamento,-19598.0,-11940,1,0,1,0,Medicina,2,0
1180,5061896,M,N,Y,1,292500.0,Servidor do Estado,Ensino superior,Casado,Casa/Apartamento,-16833.0,-3515,1,0,0,1,Core staff,3,0
1181,5044940,M,N,Y,2,360000.0,Servidor do Estado,Ensino superior,Casado,Casa/Apartamento,-16027.0,-5639,1,0,1,0,Gerente,4,0
1182,5048610,F,N,Y,0,315000.0,CLT/PJ,Ensino medio,Divorciado,Casa/Apartamento,-15256.0,-3291,1,0,0,0,Funcionario,1,0
1183,5113711,F,Y,Y,1,405000.0,Servidor do Estado,Ensino medio,Casado,Casa/Apartamento,-16962.0,-407,1,0,1,1,Funcionario,3,0
1184,5069199,F,Y,Y,1,225000.0,Associado Comercial,Ensino medio,Casado,Casa/Apartamento,-13591.0,-3246,1,0,0,0,Vendas,3,0
1185,5091101,M,N,Y,0,198000.0,Pensionista,Ensino superior,Casado,Casa/Apartamento,-24662.0,365243,1,0,0,0,Prefiro não informar,2,0
1186,5033496,M,Y,N,1,202500.0,Associado Comercial,Ensino superior,Casado,Com os pais,-9956.0,-444,1,0,0,0,Gerente,3,0
1187,5132752,M,N,Y,0,90000.0,CLT/PJ,Ensino medio,Solteiro,Casa/Apartamento,-10569.0,-226,1,1,1,0,Motorista,1,0
1188,5018471,F,N,Y,1,166500.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-20208.0,-8033,1,0,1,0,Prefiro não informar,3,0
1189,5096059,F,N,N,2,73350.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-14321.0,-7068,1,0,0,0,Medicina,4,0
1190,5036958,M,Y,Y,1,135000.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-12048.0,-1923,1,1,1,0,Funcionario,3,0
1191,5038619,F,N,N,0,103500.0,Pensionista,Ensino medio,Casado,Casa/Apartamento,-24346.0,365243,1,0,0,0,Prefiro não informar,2,0
1192,5048448,F,N,Y,0,202500.0,Pensionista,Ensino medio,Casado,Casa/Apartamento,,365243,1,0,0,0,Prefiro não informar,2,0
1193,5053293,F,N,Y,0,76500.0,Pensionista,Ensino medio,Casado,Apartamento municipal,-20382.0,365243,1,0,0,0,Prefiro não informar,2,0
1194,5117022,M,Y,Y,2,225000.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-12462.0,-279,1,1,0,0,Funcionario,4,0
1195,5143362,F,N,Y,0,126000.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-22811.0,-2234,1,1,1,0,Tech,2,0
1196,5137163,F,N,N,0,211500.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-17249.0,-1661,1,1,1,0,Prefiro não informar,2,0
1197,5054064,M,N,N,1,157500.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-16424.0,-1458,1,0,0,0,Motorista,3,0
1198,5145968,F,N,Y,0,112500.0,Pensionista,Ensino medio,Viuvo,Casa/Apartamento,-23018.0,365243,1,0,0,0,Prefiro não informar,1,0
1199,5065705,M,Y,Y,0,225000.0,Pensionista,Ensino medio,Solteiro,Casa/Apartamento,-17454.0,365243,1,0,1,0,Prefiro não informar,1,0
1200,5051187,M,Y,N,0,135000.0,CLT/PJ,Ensino medio,Solteiro,Casa/Apartamento,-12260.0,-896,1,0,0,0,Core staff,1,0
1201,5067203,M,N,N,1,405000.0,CLT/PJ,Ensino medio,Casado,Com os pais,-12675.0,-1328,1,0,0,0,Motorista,3,0
1202,5116714,F,N,N,0,135000.0,Associado Comercial,Ensino medio,Divorciado,Apartamento municipal,-19124.0,-670,1,0,0,0,Prefiro não informar,1,0
1203,5045069,F,N,N,0,112500.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-10344.0,-2533,1,0,0,0,Funcionario,2,0
1204,5042130,F,N,N,0,247500.0,CLT/PJ,Ensino superior,Casado,Casa/Apartamento,-14136.0,-7400,1,1,1,0,Gerente,2,0
1205,5066879,M,Y,Y,0,270000.0,CLT/PJ,Ensino medio,Solteiro,Casa/Apartamento,-13805.0,-1557,1,0,0,0,Funcionario,1,0
1206,5047787,F,Y,Y,0,225000.0,Associado Comercial,Ensino superior,Casado,Casa/Apartamento,-10457.0,-979,1,0,0,0,Prefiro não informar,2,0
1207,5062131,M,Y,Y,0,90000.0,Pensionista,Ensino medio,Casado,Casa/Apartamento,-22129.0,365243,1,0,0,0,Prefiro não informar,2,0
1208,5023692,F,N,Y,0,135000.0,CLT/PJ,Ensino medio,Solteiro,Casa/Apartamento,-15036.0,-3339,1,0,0,0,Prefiro não informar,1,0
1209,5028907,F,N,N,0,67500.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-9963.0,-1876,1,0,0,0,Vendas,2,0
1210,5113861,M,N,N,0,135000.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-10368.0,-1259,1,1,0,0,Tech,2,0
1211,5009301,F,N,N,0,193500.0,CLT/PJ,Ensino medio,Solteiro,Apartamento municipal,-16099.0,-1866,1,0,1,0,Funcionario,1,0
1212,5135705,F,N,N,0,135000.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-11004.0,-1570,1,0,0,0,Serviço Privado,2,0
1213,5023616,M,Y,Y,0,202500.0,Associado Comercial,Ensino medio,Casado,Casa/Apartamento,-17585.0,-235,1,0,0,0,Motorista,2,0
1214,5028468,F,Y,Y,2,135000.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-12406.0,-265,1,0,0,1,Motorista,4,0
1215,5113374,F,N,Y,1,180000.0,Pensionista,Ensino superior,Casado,Casa/Apartamento,-18979.0,365243,1,0,1,0,Prefiro não informar,3,0
1216,5125775,F,N,Y,0,112500.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-23360.0,-469,1,0,0,0,Prefiro não informar,2,0
1217,5051156,M,N,N,1,247500.0,CLT/PJ,Ensino superior,Solteiro,Casa/Apartamento,-13816.0,-1870,1,0,0,0,Funcionario,2,0
1218,5143046,M,Y,N,2,360000.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-16030.0,-2540,1,1,0,0,Motorista,4,0
1219,5114060,M,Y,N,1,193500.0,CLT/PJ,Ensino superior,Casado,Casa/Apartamento,-17932.0,-3999,1,1,1,0,Prefiro não informar,3,0
1220,5113171,F,Y,Y,1,67500.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-11454.0,-1678,1,0,1,1,Cozinha,3,0
1221,5078805,F,N,Y,0,306000.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-18927.0,-2978,1,0,0,0,Tech,2,0
1222,5088205,F,N,Y,0,153000.0,Pensionista,Ensino medio,Divorciado,Casa/Apartamento,-21778.0,365243,1,0,1,0,Prefiro não informar,1,0
1223,5112975,F,N,N,3,171000.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-13692.0,-3505,1,1,1,0,Tech,5,0
1224,5022789,F,N,N,0,112500.0,CLT/PJ,Ensino medio,Divorciado,Casa/Apartamento,-12369.0,-187,1,0,0,0,Core staff,1,0
1225,5028302,M,Y,Y,0,360000.0,Associado Comercial,Superior incompleto,Casado,Casa/Apartamento,-19834.0,-477,1,0,0,0,Gerente,2,0
1226,5146558,M,N,Y,2,157500.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-15031.0,-1436,1,0,0,0,Funcionario,4,0
1227,5029400,F,N,N,0,112500.0,Pensionista,Ensino medio,Casado,Casa/Apartamento,-19125.0,365243,1,0,0,0,Prefiro não informar,2,0
1228,5009207,F,N,N,0,292500.0,Servidor do Estado,Ensino medio,Casado,Casa/Apartamento,-20953.0,-8684,1,1,1,0,Contador,2,0
1229,5022449,F,N,N,0,315000.0,CLT/PJ,Ensino medio,Divorciado,Casa/Apartamento,-17570.0,-1978,1,0,0,1,Core staff,1,0
1230,5044818,F,N,Y,0,135000.0,CLT/PJ,Ensino superior,Solteiro,Casa/Apartamento,-9100.0,-1133,1,0,0,0,Gerente,1,0
1231,5089070,M,N,N,3,180000.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-14243.0,-3535,1,0,0,0,Funcionario,5,0
1232,5041367,F,N,N,0,180000.0,Servidor do Estado,Superior incompleto,Casado,Casa/Apartamento,-10315.0,-2985,1,0,0,0,Core staff,2,0
1233,5050485,F,N,N,0,292500.0,Associado Comercial,Ensino medio,Uniao Estavel,Casa/Apartamento,-18698.0,-10758,1,0,0,0,Funcionario,2,0
1234,5062296,F,N,Y,0,135000.0,Pensionista,Superior incompleto,Divorciado,Casa/Apartamento,-20388.0,365243,1,0,0,0,Prefiro não informar,1,0
1235,5090039,M,N,N,1,225000.0,CLT/PJ,Ensino superior,Casado,Casa/Apartamento,-13747.0,-6273,1,0,0,0,Core staff,3,0
1236,5069296,F,N,Y,0,225000.0,Pensionista,Ensino medio,Casado,Casa/Apartamento,-20989.0,365243,1,0,0,0,Prefiro não informar,2,0
1237,5058271,F,N,Y,0,135000.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-19607.0,-4288,1,0,0,0,Auxiliar/Aprendiz,2,0
1238,5047929,M,Y,N,0,292500.0,CLT/PJ,Ensino medio,Solteiro,Casa/Apartamento,-13999.0,-1526,1,0,1,0,Motorista,1,0
1239,5054228,F,N,N,2,180000.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-11515.0,-89,1,1,0,0,Gerente,4,0
1240,5023527,F,N,Y,0,274500.0,Associado Comercial,Ensino medio,Casado,Casa/Apartamento,-20459.0,-6930,1,0,0,0,Tech,2,0
1241,5088433,F,N,Y,0,225000.0,CLT/PJ,Ensino medio,Solteiro,Casa/Apartamento,-17840.0,-1807,1,0,0,0,Core staff,1,0
1242,5009567,M,Y,N,0,180000.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-15153.0,-3143,1,1,1,0,Funcionario,2,0
1243,5148915,M,Y,N,2,225000.0,Associado Comercial,Ensino medio,Casado,Casa/Apartamento,-14636.0,-3850,1,0,0,0,Prefiro não informar,4,0
1244,5053646,M,N,N,0,360000.0,Associado Comercial,Ensino superior,Casado,Casa/Apartamento,-20354.0,-1823,1,0,1,0,Gerente,2,0
1245,5035546,F,N,Y,0,126000.0,Pensionista,Ensino medio,Viuvo,Casa/Apartamento,-24387.0,365243,1,0,0,0,Prefiro não informar,1,0
1246,5118472,M,N,N,0,180000.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-9978.0,-1649,1,0,1,0,Motorista,2,0
1247,5111178,F,N,Y,2,54000.0,CLT/PJ,Ensino superior,Casado,Casa/Apartamento,-11268.0,-4560,1,1,0,0,Limpeza,4,0
1248,5065808,F,N,N,1,76500.0,CLT/PJ,Ensino superior,Casado,Casa/Apartamento,-15915.0,-785,1,1,1,0,Vendas,3,0
1249,5091771,M,N,Y,0,247500.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-17454.0,-2361,1,0,0,0,Funcionario,2,0
1250,5010010,F,N,Y,1,112500.0,Servidor do Estado,Superior incompleto,Uniao Estavel,Casa/Apartamento,-10926.0,-3570,1,0,1,0,Secretária,3,0
1251,5148573,F,N,Y,0,81000.0,Pensionista,Ensino medio,Casado,Casa/Apartamento,-20848.0,365243,1,0,0,0,Prefiro não informar,2,0
1252,5096729,M,Y,N,0,135000.0,Associado Comercial,Ensino medio,Casado,Casa/Apartamento,-10910.0,-2349,1,1,0,0,Funcionario,2,0
1253,5092021,F,N,Y,0,135000.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-13211.0,-777,1,1,1,0,Core staff,2,0
1254,5046083,F,Y,Y,0,99000.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-21030.0,-2299,1,0,0,0,Prefiro não informar,2,0
1255,5096085,F,N,N,0,67500.0,CLT/PJ,Ensino medio,Casado,Apartamento municipal,-18165.0,-11451,1,0,0,0,Cozinha,2,0
1256,5092147,M,Y,Y,0,222626.83,CLT/PJ,Ensino medio,Solteiro,Casa/Apartamento,-10386.0,-412,1,1,0,0,Prefiro não informar,1,0
1257,5142953,M,N,N,1,202500.0,CLT/PJ,Ensino medio,Divorciado,Casa/Apartamento,-8274.0,-742,1,1,1,0,Funcionario,2,0
1258,5061135,F,N,Y,2,58500.0,CLT/PJ,Ensino superior,Casado,Casa/Apartamento,-14228.0,-5950,1,0,0,0,Core staff,4,0
1259,5010172,F,N,Y,0,135000.0,Associado Comercial,Ensino medio,Casado,Casa/Apartamento,-21300.0,-464,1,0,0,0,Funcionario,2,0
1260,5068523,F,N,Y,0,135000.0,CLT/PJ,Ensino medio,Solteiro,Casa/Apartamento,-12360.0,-385,1,0,0,1,Funcionario,1,0
1261,5087756,F,N,N,0,180000.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-15280.0,-2475,1,0,0,0,Vendas,2,0
1262,5132845,F,N,Y,0,112500.0,Servidor do Estado,Ensino medio,Casado,Casa/Apartamento,-17493.0,-3694,1,0,0,1,Medicina,2,0
1263,5116046,F,Y,Y,0,144000.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-13455.0,-2051,1,0,0,0,Core staff,2,0
1264,5091983,M,N,Y,0,112500.0,Associado Comercial,Ensino superior,Casado,Casa/Apartamento,-21601.0,-808,1,1,0,1,Gerente,2,0
1265,5062106,M,Y,Y,0,135000.0,Associado Comercial,Ensino medio,Casado,Casa/Apartamento,-19008.0,-3607,1,0,0,0,Gerente,2,0
1266,5052806,F,N,Y,0,81000.0,CLT/PJ,Ensino medio,Solteiro,Casa/Apartamento,-19210.0,-2454,1,0,1,0,Prefiro não informar,1,0
1267,5095952,F,N,N,2,193500.0,CLT/PJ,Ensino superior,Casado,Com os pais,-15011.0,-7614,1,1,1,0,Prefiro não informar,4,0
1268,5022458,M,Y,Y,1,144000.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-8696.0,-1070,1,0,0,1,Motorista,3,0
1269,5149647,F,N,Y,0,292500.0,Pensionista,Ensino medio,Solteiro,Casa/Apartamento,-22576.0,365243,1,0,0,0,Prefiro não informar,1,0
1270,5114438,F,N,Y,1,157500.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-17262.0,-1107,1,1,1,0,Vendas,3,0
1271,5112737,M,Y,Y,0,315000.0,CLT/PJ,Ensino superior,Casado,Casa/Apartamento,-18335.0,-2796,1,0,0,0,Motorista,2,0
1272,5024038,F,N,N,0,135000.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-15459.0,-642,1,0,0,0,Vendas,2,0
1273,5139846,M,Y,Y,0,202500.0,Associado Comercial,Ensino medio,Casado,Apartamento alugado,-10482.0,-2654,1,0,0,0,Prefiro não informar,2,0
1274,5140019,F,Y,Y,1,180000.0,Associado Comercial,Ensino medio,Solteiro,Casa/Apartamento,-11348.0,-1436,1,0,0,0,Serviço Privado,2,0
1275,5104868,F,N,Y,0,112500.0,CLT/PJ,Ensino superior,Casado,Casa/Apartamento,-12114.0,-4004,1,0,0,0,Contador,2,0
1276,5062525,F,N,Y,1,112500.0,CLT/PJ,Ensino superior,Casado,Casa/Apartamento,-13656.0,-2207,1,0,1,0,Vendas,3,0
1277,5118118,M,N,N,1,270000.0,Associado Comercial,Ensino medio,Casado,Casa/Apartamento,-13538.0,-5422,1,1,1,0,Motorista,3,0
1278,5044669,F,N,Y,0,76500.0,Pensionista,Ensino medio,Casado,Casa/Apartamento,,365243,1,0,0,0,Prefiro não informar,2,0
1279,5054384,M,Y,N,0,292500.0,Associado Comercial,Ensino superior,Solteiro,Casa/Apartamento,-14050.0,-3680,1,1,1,0,Funcionario,1,0
1280,5085768,M,Y,Y,1,405000.0,Servidor do Estado,Ensino superior,Casado,Casa/Apartamento,-11532.0,-4917,1,0,0,0,Gerente,3,0
1281,5097105,F,N,Y,0,193500.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-21026.0,-11448,1,0,1,0,Prefiro não informar,2,0
1282,5023706,F,N,Y,0,180000.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-17733.0,-5622,1,0,1,0,Funcionario,2,0
1283,5046183,F,N,Y,2,115200.0,Associado Comercial,Ensino medio,Casado,Casa/Apartamento,-14876.0,-716,1,0,0,0,Funcionario,4,0
1284,5142930,F,Y,N,0,56250.0,Pensionista,Ensino medio,Casado,Casa/Apartamento,-21342.0,365243,1,0,0,0,Prefiro não informar,2,0
1285,5145920,M,Y,Y,1,180000.0,Associado Comercial,Ensino superior,Casado,Casa/Apartamento,-15131.0,-1466,1,0,0,1,Prefiro não informar,3,0
1286,5069028,F,N,Y,0,157500.0,Associado Comercial,Ensino medio,Casado,Casa/Apartamento,-16605.0,-1359,1,0,0,1,Vendas,2,0
1287,5010498,M,Y,Y,1,202500.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-10218.0,-313,1,1,0,0,Prefiro não informar,3,0
1288,5091564,F,Y,Y,1,135000.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-14935.0,-1753,1,0,1,0,Vendas,3,0
1289,5149887,F,N,Y,0,202500.0,Associado Comercial,Ensino medio,Casado,Casa/Apartamento,-15941.0,-5830,1,0,0,0,Gerente,2,0
1290,5052952,F,N,Y,0,157500.0,Pensionista,Ensino medio,Viuvo,Casa/Apartamento,-24340.0,365243,1,0,1,0,Prefiro não informar,1,0
1291,5116801,M,N,Y,1,225000.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-16286.0,-1677,1,0,0,0,Motorista,3,0
1292,5089556,F,Y,N,0,172243.04,CLT/PJ,Superior incompleto,Solteiro,Casa/Apartamento,-11406.0,-3078,1,1,0,0,Gerente,1,0
1293,5091639,M,Y,Y,0,202500.0,CLT/PJ,Ensino medio,Solteiro,Casa/Apartamento,-18093.0,-3061,1,0,0,0,Prefiro não informar,1,0
1294,5116817,M,N,Y,0,85500.0,Servidor do Estado,Ensino medio,Divorciado,Apartamento cooperativo,-16542.0,-8737,1,1,1,0,Core staff,1,0
1295,5036936,F,N,Y,0,157500.0,Pensionista,Ensino medio,Divorciado,Casa/Apartamento,-22362.0,365243,1,0,0,0,Prefiro não informar,1,0
1296,5022930,F,N,Y,0,270000.0,CLT/PJ,Ensino superior,Casado,Casa/Apartamento,-9154.0,-187,1,0,0,1,Funcionario,2,0
1297,5148732,F,N,Y,1,157500.0,CLT/PJ,Ensino medio,Divorciado,Apartamento municipal,-13355.0,-625,1,0,0,0,Vendas,2,0
1298,5023877,F,N,Y,0,360000.0,Pensionista,Ensino superior,Casado,Casa/Apartamento,-22985.0,365243,1,0,1,0,Prefiro não informar,2,0
1299,5061139,F,Y,Y,0,90000.0,Pensionista,Ensino medio,Casado,Casa/Apartamento,-21454.0,365243,1,0,0,0,Prefiro não informar,2,0
1300,5010435,F,N,Y,0,90000.0,Pensionista,Ensino medio,Casado,Casa/Apartamento,-21518.0,365243,1,0,0,0,Prefiro não informar,2,0
1301,5090310,M,Y,Y,0,135000.0,Pensionista,Ensino medio,Casado,Casa/Apartamento,-24580.0,365243,1,0,0,0,Prefiro não informar,2,0
1302,5026539,F,N,Y,0,112500.0,CLT/PJ,Ensino medio,Solteiro,Casa/Apartamento,-15839.0,-1381,1,0,1,0,Tech,1,0
1303,5048478,M,Y,N,0,225000.0,CLT/PJ,Ensino medio,Solteiro,Casa/Apartamento,-9187.0,-308,1,0,0,0,Core staff,1,0
1304,5052762,M,Y,Y,0,225000.0,Associado Comercial,Ensino superior,Solteiro,Casa/Apartamento,-11728.0,-932,1,0,0,1,Prefiro não informar,1,0
1305,5067767,F,N,Y,0,202500.0,Servidor do Estado,Ensino medio,Solteiro,Casa/Apartamento,-23341.0,-5437,1,0,0,0,Medicina,1,0
1306,5056179,F,N,Y,0,202500.0,Associado Comercial,Ensino superior,Casado,Casa/Apartamento,-9663.0,-218,1,0,0,0,Prefiro não informar,2,0
1307,5045537,M,Y,N,2,225000.0,Servidor do Estado,Ensino superior,Casado,Com os pais,-10937.0,-1539,1,0,0,0,Tech,4,0
1308,5053980,F,Y,N,0,108000.0,CLT/PJ,Ensino medio,Casado,Com os pais,-12249.0,-3195,1,1,0,0,Prefiro não informar,2,0
1309,5092349,F,N,Y,0,225000.0,CLT/PJ,Ensino medio,Viuvo,Casa/Apartamento,-19252.0,-2057,1,0,0,0,Vendas,1,0
1310,5090383,F,Y,Y,0,180000.0,Associado Comercial,Ensino medio,Casado,Casa/Apartamento,-15421.0,-1198,1,0,1,0,Funcionario,2,0
1311,5088687,M,N,Y,1,135000.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-18719.0,-1473,1,1,1,0,Funcionario,3,0
1312,5105466,F,N,Y,0,112500.0,Pensionista,Ensino medio,Casado,Casa/Apartamento,-21074.0,365243,1,0,0,0,Prefiro não informar,2,0
1313,5089117,F,Y,N,0,90000.0,CLT/PJ,Ensino superior,Solteiro,Casa/Apartamento,-15969.0,-5483,1,1,1,0,Core staff,1,0
1314,5117497,M,N,Y,0,90000.0,Associado Comercial,Ensino medio,Uniao Estavel,Casa/Apartamento,-16459.0,-704,1,1,0,0,Auxiliar/Aprendiz,2,0
1315,5112599,F,N,Y,0,103500.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-22466.0,-12870,1,1,1,0,Gerente,2,0
1316,5126121,F,Y,N,0,72000.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-15185.0,-227,1,1,1,0,Medicina,2,0
1317,5125710,F,Y,Y,0,135000.0,CLT/PJ,Ensino fundamental,Casado,Casa/Apartamento,-16413.0,-622,1,0,1,0,Tech,2,0
1318,5148972,M,Y,Y,0,495000.0,CLT/PJ,Ensino medio,Solteiro,Apartamento alugado,-14358.0,-5373,1,0,0,0,Cozinha,1,0
1319,5117233,M,N,Y,0,135000.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-13826.0,-7128,1,0,0,0,Funcionario,2,0
1320,5142733,M,N,N,1,360000.0,CLT/PJ,Ensino superior,Casado,Casa/Apartamento,-11112.0,-469,1,1,1,0,Gerente,3,0
1321,5089736,F,Y,N,0,135000.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-19010.0,-6761,1,1,1,0,Limpeza,2,0
1322,5021214,M,Y,Y,1,225000.0,Servidor do Estado,Ensino superior,Casado,Casa/Apartamento,-12763.0,-2255,1,0,1,0,Core staff,3,0
1323,5044809,F,N,Y,0,135000.0,CLT/PJ,Ensino superior,Solteiro,Casa/Apartamento,-9100.0,-1133,1,0,0,0,Gerente,1,0
1324,5037088,F,N,Y,0,81000.0,Pensionista,Ensino medio,Casado,Casa/Apartamento,-21490.0,365243,1,0,0,0,Prefiro não informar,2,0
1325,5068712,F,Y,Y,0,90000.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-13483.0,-5345,1,0,0,0,Funcionario,2,0
1326,5142153,M,Y,Y,0,450000.0,CLT/PJ,Ensino medio,Solteiro,Casa/Apartamento,-15960.0,-3574,1,0,0,0,Tech,1,0
1327,5146045,F,N,Y,0,360000.0,Associado Comercial,Ensino medio,Solteiro,Casa/Apartamento,-18577.0,-2441,1,0,0,0,Contador,1,0
1328,5142529,M,N,Y,0,225000.0,Servidor do Estado,Ensino superior,Casado,Casa/Apartamento,-9006.0,-164,1,0,0,0,Prefiro não informar,2,0
1329,5091630,F,N,Y,0,202500.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-19431.0,-6226,1,0,0,0,Tech,2,0
1330,5023089,F,N,N,0,202500.0,CLT/PJ,Ensino medio,Divorciado,Casa/Apartamento,-16868.0,-4161,1,0,0,0,Funcionario,1,0
1331,5142698,F,Y,N,0,95850.0,Associado Comercial,Ensino medio,Casado,Casa/Apartamento,-18931.0,-6678,1,1,0,0,Funcionario,2,0
1332,5105550,F,N,Y,0,112500.0,CLT/PJ,Ensino superior,Casado,Com os pais,-9310.0,-825,1,0,0,0,Core staff,2,0
1333,5149799,F,N,Y,0,126000.0,Associado Comercial,Ensino medio,Uniao Estavel,Apartamento municipal,-10418.0,-2024,1,1,1,0,Funcionario,2,0
1334,5036219,F,N,Y,0,99000.0,CLT/PJ,Ensino medio,Casado,Casa/Apartamento,-15590.0,-890,1,0,0,0,Vendas,2,0
1335,5061246,F,N,Y,0,112500.0,CLT/PJ,Superior incompleto,Uniao Estavel,Casa/Apartamento,-9301.0,-1751,1,0,0,0,Prefiro não informar,2,0
